2014-04-22 17:48:27: 172.17.58.130 (c8:e0:eb:d9:57:4f) -> 169.254.255.255 (00:00:00:00:00:00)
2014-04-22 17:59:03: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:04: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.143 (00:00:00:00:00:00)
2014-04-22 17:59:04: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 17:59:05: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 17:59:05: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 17:59:05: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 17:59:06: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 17:59:07: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 17:59:07: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 17:59:12: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.178 (00:00:00:00:00:00)
2014-04-22 17:59:12: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:13: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.178 (00:00:00:00:00:00)
2014-04-22 17:59:13: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:14: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.171 (00:00:00:00:00:00)
2014-04-22 17:59:14: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.164 (00:00:00:00:00:00)
2014-04-22 17:59:14: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:14: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 17:59:15: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.107 (00:00:00:00:00:00)
2014-04-22 17:59:15: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 17:59:16: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 17:59:16: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 17:59:17: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.125 (00:00:00:00:00:00)
2014-04-22 17:59:17: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 17:59:19: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.125 (00:00:00:00:00:00)
2014-04-22 17:59:19: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 17:59:20: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 17:59:22: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 17:59:22: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 17:59:22: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 17:59:22: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 17:59:24: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 17:59:24: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.198 (00:00:00:00:00:00)
2014-04-22 17:59:24: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 17:59:24: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 17:59:24: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 17:59:26: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 17:59:34: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.250 (00:00:00:00:00:00)
2014-04-22 17:59:34: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.250 (00:00:00:00:00:00)
2014-04-22 17:59:34: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.132 (00:00:00:00:00:00)
2014-04-22 17:59:34: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:35: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:36: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:36: 172.17.58.113 (68:ed:43:6a:87:43) -> 172.17.58.1 (ff:ff:ff:ff:ff:ff)
2014-04-22 17:59:37: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:38: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:39: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.120 (00:00:00:00:00:00)
2014-04-22 17:59:39: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:40: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.178 (00:00:00:00:00:00)
2014-04-22 17:59:40: 172.17.58.113 (68:ed:43:6a:87:43) -> 172.17.58.1 (ff:ff:ff:ff:ff:ff)
2014-04-22 17:59:41: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:41: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:42: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 17:59:42: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.164 (00:00:00:00:00:00)
2014-04-22 17:59:42: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.178 (00:00:00:00:00:00)
2014-04-22 17:59:43: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:44: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.119 (00:00:00:00:00:00)
2014-04-22 17:59:45: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.119 (00:00:00:00:00:00)
2014-04-22 17:59:45: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.120 (00:00:00:00:00:00)
2014-04-22 17:59:46: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:46: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.119 (00:00:00:00:00:00)
2014-04-22 17:59:46: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.113 (00:00:00:00:00:00)
2014-04-22 17:59:46: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.120 (00:00:00:00:00:00)
2014-04-22 17:59:48: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 17:59:51: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.183 (00:00:00:00:00:00)
2014-04-22 17:59:51: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 17:59:52: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.198 (00:00:00:00:00:00)
2014-04-22 17:59:52: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.183 (00:00:00:00:00:00)
2014-04-22 17:59:52: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.198 (00:00:00:00:00:00)
2014-04-22 17:59:52: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:52: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.198 (00:00:00:00:00:00)
2014-04-22 17:59:53: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:53: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.171 (00:00:00:00:00:00)
2014-04-22 17:59:53: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.171 (00:00:00:00:00:00)
2014-04-22 17:59:53: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.171 (00:00:00:00:00:00)
2014-04-22 17:59:55: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 17:59:55: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 17:59:56: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 17:59:56: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 17:59:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.132 (00:00:00:00:00:00)
2014-04-22 17:59:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 17:59:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 17:59:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.183 (00:00:00:00:00:00)
2014-04-22 17:59:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.132 (00:00:00:00:00:00)
2014-04-22 17:59:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 17:59:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.100 (00:00:00:00:00:00)
2014-04-22 17:59:58: 0.0.0.0 (c4:17:fe:a1:69:c2) -> 169.254.42.36 (00:00:00:00:00:00)
2014-04-22 17:59:59: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 17:59:59: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.120 (00:00:00:00:00:00)
2014-04-22 17:59:59: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 17:59:59: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.184 (00:00:00:00:00:00)
2014-04-22 18:00:00: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.100 (00:00:00:00:00:00)
2014-04-22 18:00:00: 0.0.0.0 (c4:17:fe:a1:69:c2) -> 169.254.42.36 (00:00:00:00:00:00)
2014-04-22 18:00:00: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.119 (00:00:00:00:00:00)
2014-04-22 18:00:00: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.184 (00:00:00:00:00:00)
2014-04-22 18:00:00: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:01: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.119 (00:00:00:00:00:00)
2014-04-22 18:00:01: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:02: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 18:00:03: 172.17.58.100 (c4:17:fe:a1:69:c2) -> 172.17.58.1 (00:00:00:00:00:00)
2014-04-22 18:00:03: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.119 (00:00:00:00:00:00)
2014-04-22 18:00:03: 0.0.0.0 (c4:17:fe:a1:69:c2) -> 172.17.58.100 (00:00:00:00:00:00)
2014-04-22 18:00:03: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:03: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 18:00:03: 0.0.0.0 (c4:17:fe:a1:69:c2) -> 172.17.58.100 (00:00:00:00:00:00)
2014-04-22 18:00:03: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.114 (00:00:00:00:00:00)
2014-04-22 18:00:04: 172.17.58.100 (c4:17:fe:a1:69:c2) -> 172.17.58.1 (00:00:00:00:00:00)
2014-04-22 18:00:04: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.114 (00:00:00:00:00:00)
2014-04-22 18:00:05: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:06: 172.17.58.100 (c4:17:fe:a1:69:c2) -> 172.17.58.1 (00:00:00:00:00:00)
2014-04-22 18:00:06: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:07: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.132 (00:00:00:00:00:00)
2014-04-22 18:00:07: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:08: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:09: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 18:00:10: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:10: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 18:00:10: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:10: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:11: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.237 (00:00:00:00:00:00)
2014-04-22 18:00:12: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:12: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:13: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.100 (00:00:00:00:00:00)
2014-04-22 18:00:13: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:13: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.100 (00:00:00:00:00:00)
2014-04-22 18:00:14: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.114 (00:00:00:00:00:00)
2014-04-22 18:00:14: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:15: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 18:00:15: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:16: 172.17.58.100 (c4:17:fe:a1:69:c2) -> 172.17.58.1 (00:00:00:00:00:00)
2014-04-22 18:00:16: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.250 (00:00:00:00:00:00)
2014-04-22 18:00:16: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.250 (00:00:00:00:00:00)
2014-04-22 18:00:16: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:16: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 18:00:16: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:16: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.113 (00:00:00:00:00:00)
2014-04-22 18:00:18: 172.17.58.100 (c4:17:fe:a1:69:c2) -> 172.17.58.1 (00:00:00:00:00:00)
2014-04-22 18:00:19: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 18:00:20: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.171 (00:00:00:00:00:00)
2014-04-22 18:00:20: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.242 (00:00:00:00:00:00)
2014-04-22 18:00:20: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.125 (00:00:00:00:00:00)
2014-04-22 18:00:21: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 18:00:21: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.171 (00:00:00:00:00:00)
2014-04-22 18:00:21: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.178 (00:00:00:00:00:00)
2014-04-22 18:00:22: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 18:00:22: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.178 (00:00:00:00:00:00)
2014-04-22 18:00:22: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.125 (00:00:00:00:00:00)
2014-04-22 18:00:24: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:25: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 18:00:26: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.6 (00:00:00:00:00:00)
2014-04-22 18:00:26: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:27: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:28: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:29: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:30: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.7 (00:00:00:00:00:00)
2014-04-22 18:00:30: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:30: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.120 (00:00:00:00:00:00)
2014-04-22 18:00:31: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 18:00:31: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.7 (00:00:00:00:00:00)
2014-04-22 18:00:32: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 18:00:32: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 18:00:32: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.7 (00:00:00:00:00:00)
2014-04-22 18:00:33: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.184 (00:00:00:00:00:00)
2014-04-22 18:00:33: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.132 (00:00:00:00:00:00)
2014-04-22 18:00:33: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 18:00:33: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.136 (00:00:00:00:00:00)
2014-04-22 18:00:33: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.164 (00:00:00:00:00:00)
2014-04-22 18:00:33: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.184 (00:00:00:00:00:00)
2014-04-22 18:00:35: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:36: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.131 (00:00:00:00:00:00)
2014-04-22 18:00:36: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:38: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.132 (00:00:00:00:00:00)
2014-04-22 18:00:38: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.164 (00:00:00:00:00:00)
2014-04-22 18:00:39: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.100 (00:00:00:00:00:00)
2014-04-22 18:00:39: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.164 (00:00:00:00:00:00)
2014-04-22 18:00:42: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.250 (00:00:00:00:00:00)
2014-04-22 18:00:43: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:43: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.198 (00:00:00:00:00:00)
2014-04-22 18:00:43: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.183 (00:00:00:00:00:00)
2014-04-22 18:00:44: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:44: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.164 (00:00:00:00:00:00)
2014-04-22 18:00:44: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.250 (00:00:00:00:00:00)
2014-04-22 18:00:44: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.183 (00:00:00:00:00:00)
2014-04-22 18:00:45: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.164 (00:00:00:00:00:00)
2014-04-22 18:00:47: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:48: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 18:00:48: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.164 (00:00:00:00:00:00)
2014-04-22 18:00:48: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.112 (00:00:00:00:00:00)
2014-04-22 18:00:48: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:49: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.164 (00:00:00:00:00:00)
2014-04-22 18:00:49: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:50: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:51: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.171 (00:00:00:00:00:00)
2014-04-22 18:00:51: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.171 (00:00:00:00:00:00)
2014-04-22 18:00:51: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.171 (00:00:00:00:00:00)
2014-04-22 18:00:57: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.104 (00:00:00:00:00:00)
2014-04-22 18:00:58: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:00:59: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.113 (00:00:00:00:00:00)
2014-04-22 18:01:00: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.113 (00:00:00:00:00:00)
2014-04-22 18:01:01: 172.17.58.164 (60:33:4b:02:dd:0c) -> 169.254.255.255 (00:00:00:00:00:00)
2014-04-22 18:01:01: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.113 (00:00:00:00:00:00)
2014-04-22 18:01:02: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.113 (00:00:00:00:00:00)
2014-04-22 18:01:02: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.113 (00:00:00:00:00:00)
2014-04-22 18:01:02: 172.17.58.164 (60:33:4b:02:dd:0c) -> 172.17.58.1 (00:00:00:00:00:00)
2014-04-22 18:01:05: 172.17.58.164 (60:33:4b:02:dd:0c) -> 172.17.58.1 (00:00:00:00:00:00)
2014-04-22 18:01:06: 172.17.58.164 (60:33:4b:02:dd:0c) -> 172.17.58.1 (00:00:00:00:00:00)
2014-04-22 18:01:07: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:01:07: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:01:09: 172.17.58.130 (c8:e0:eb:d9:57:4f) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:01:10: 172.17.58.130 (c8:e0:eb:d9:57:4f) -> 169.254.255.255 (00:00:00:00:00:00)
2014-04-22 18:01:10: 172.17.58.130 (c8:e0:eb:d9:57:4f) -> 172.17.58.1 (00:00:00:00:00:00)
2014-04-22 18:01:10: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.128 (00:00:00:00:00:00)
2014-04-22 18:01:11: 172.17.58.130 (c8:e0:eb:d9:57:4f) -> 169.254.255.255 (00:00:00:00:00:00)
2014-04-22 18:01:17: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:01:17: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.130 (00:00:00:00:00:00)
2014-04-22 18:01:19: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.184 (00:00:00:00:00:00)
2014-04-22 18:01:23: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.100 (00:00:00:00:00:00)
2014-04-22 18:01:23: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.131 (00:00:00:00:00:00)
2014-04-22 18:01:24: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.125 (00:00:00:00:00:00)
2014-04-22 18:01:24: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.131 (00:00:00:00:00:00)
2014-04-22 18:01:25: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.198 (00:00:00:00:00:00)
2014-04-22 18:01:25: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.99 (00:00:00:00:00:00)
2014-04-22 18:01:25: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.198 (00:00:00:00:00:00)
2014-04-22 18:01:25: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.105 (00:00:00:00:00:00)
2014-04-22 18:01:25: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.125 (00:00:00:00:00:00)
2014-04-22 18:01:25: 172.17.58.1 (00:0c:42:96:91:67) -> 172.17.58.99 (00:00:00:00:00:00)
